Temp,xFeed_1,xFeed_2,xPhaseI_1,xPhaseI_2,xPhaseII_1,xPhaseII_2,nIter,calculationTime,isSinglePhase
286.234748682308,0.912242606569234,0.0877573934307661,0.94632798864697,0.0536720113530302,0.013908454064497,0.986091545935503,7,0.6752155,0
325.684842425341,0.898563785605401,0.101436214394599,0.898563785605979,0.101436214394021,0.898534421479812,0.101465578520188,108,7.3385691,1
302.523639842841,0.570569737315376,0.429430262684624,0.916143035152932,0.0838569648470678,0.0259615438124379,0.974038456187562,9,0.8317381,0
337.845447131804,0.382008512149576,0.617991487850424,0.778305004911737,0.221694995088263,0.101801589476589,0.898198410523411,20,1.767338,0
348.538496820991,0.007370573180205,0.992629426819795,0.061098665400171,0.938901334599829,0.00737057318016811,0.992629426819832,6,0.5434809,1
341.360681225403,0.793181956317296,0.206818043682704,0.79318622729323,0.20681377270677,0.155386816066805,0.844613183933195,34,2.7808231,1
360.151281363585,0.641890677242151,0.358109322757849,0.641890696837666,0.358109303162335,0.641551475613037,0.358448524386963,74,5.4986137,1
278.145431281579,0.236284877747478,0.763715122252522,0.957248126387973,0.0427518736120273,0.0100960313001479,0.989903968699852,6,0.6058465,0
295.460334209241,0.434873073523506,0.565126926476494,0.930794744904372,0.0692052550956285,0.0198557790124676,0.980144220987532,8,0.707608,0
319.149602924715,0.113537798746645,0.886462201253355,0.868565553815335,0.131434446184665,0.0486487008349901,0.95135129916501,12,1.1273338,0
