Temp,xFeed_1,xFeed_2,xFeed_3,xFeed_4,xPhaseI_1,xPhaseI_2,xPhaseI_3,xPhaseI_4,xPhaseII_1,xPhaseII_2,xPhaseII_3,xPhaseII_4,nIter,calculationTime,isSinglePhase
335.802487270103,0.356127730268899,0.1751491291599,0.220104405297437,0.248618735273764,0.356127730269454,0.175149129159147,0.220104405297668,0.248618735273731,0.356084861879947,0.175207246493212,0.220086603349598,0.248621288277243,19,7.3969635,1
345.185144034194,0.108795573175514,0.0936168204895133,0.683140583906681,0.114447022428291,0.108795573175516,0.0936168204895074,0.683140583906686,0.11444702242829,0.108790030395299,0.093635873703967,0.683124110048977,0.114449985851757,10,4.3548688,1
278.487732624242,0.290706726549293,0.358775997440875,0.174984649941766,0.175532626068066,0.419571522215133,0.104131578265182,0.251873332157848,0.224423567361837,0.0109021668156808,0.911686272337335,0.0080359983351964,0.0693755625117874,10,4.5029023,0
338.311164329242,0.183078026389436,0.697847114335369,0.031499479180171,0.0875753800950242,0.404457317028338,0.403836082176646,0.0629396853447372,0.128766915450278,0.158890309443123,0.7299705148776,0.0280643484357931,0.0830748272434836,65,22.0842697,0
310.975796634561,0.162074129016122,0.440668356098422,0.345162074937077,0.0520954399483796,0.235230615747012,0.202305082035058,0.496182828343008,0.0662814738749225,0.016042560799438,0.916478011157192,0.0437014876584764,0.0237779403848937,15,5.9269121,0
357.722895720057,0.0687678775037524,0.0442418304618023,0.607833458669162,0.279156833365283,0.0687678775037547,0.0442418304617952,0.607833458669172,0.279156833365278,0.0687671307229516,0.0442442327390364,0.607830221383658,0.279158415154354,7,3.3656555,1
318.427188802454,0.0192120583814569,0.897052696866893,0.0544062707423773,0.0293289740092726,0.179743915664898,0.330770264044501,0.411659126804794,0.0778266934858069,0.0192120539161555,0.897052712618419,0.0544062608051491,0.029328972660276,45,12.3571375,1
326.286501307805,0.325885345877879,0.0537586254416655,0.526808177413552,0.093547851266903,0.325885345877879,0.0537586254416655,0.526808177413552,0.093547851266903,0.325881143736984,0.0537633885821703,0.526806122511751,0.0935493451690943,10,4.0136773,1
276.598460393142,0.329873241698505,0.124805351884986,0.540445425693574,0.0048759807229346,0.351896876373873,0.0665702383556823,0.576414656953337,0.00511822831710798,0.00377957146074801,0.987065473222855,0.00786582155376954,0.00128913376262723,7,3.5303458,0
319.887481001034,0.23878166515495,0.0992057910360496,0.278744922306857,0.383267621502143,0.238781665154969,0.0992057910360215,0.278744922306873,0.383267621502136,0.238769366831141,0.0992235675510506,0.278734810780071,0.383272254837737,13,5.3423766,1
