Temp,xFeed_1,xFeed_2,xFeed_3,xFeed_4,xFeed_5,xPhaseI_1,xPhaseI_2,xPhaseI_3,xPhaseI_4,xPhaseI_5,xPhaseII_1,xPhaseII_2,xPhaseII_3,xPhaseII_4,xPhaseII_5,nIter,calculationTime,isSinglePhase
298.210225735121,0.169564455469578,0.318311165633048,0.33499739459847,0.116871256927073,0.0602557273718307,0.209384887089573,0.170321010560355,0.412310462507199,0.134419468998282,0.073564170844591,0.0105562203326352,0.90925537237377,0.0262761180813056,0.0467989317981156,0.00711335741417396,13,10.2781001,0
305.545389879315,0.148107555001755,0.0913410354994793,0.294660235534701,0.0512790002408993,0.414612173723166,0.148107555001765,0.0913410354994497,0.29466023553471,0.0512790002408959,0.414612173723179,0.148093059662231,0.0913840478150317,0.294646501287907,0.0512839181749925,0.414592473059838,19,14.3011304,1
363.371222739055,0.034643490125319,0.106454069508959,0.183241988417421,0.428632437153632,0.247028014794669,0.034643490125319,0.106454069508958,0.183241988417421,0.428632437153632,0.247028014794669,0.0346427176264068,0.106461887739307,0.183239579720202,0.428633832914401,0.247021981999682,10,7.5022493,1
348.115541624378,0.347741844673396,0.135325582672051,0.155387001571239,0.255365549333657,0.106180021749657,0.347741844698084,0.135325582638195,0.155387001577562,0.255365549329403,0.106180021756757,0.347725313858996,0.135348251960433,0.155382768369815,0.255368398339074,0.106175267471682,14,10.8315246,1
358.378299581237,0.113993025160325,0.00741556332757258,0.58674791022824,0.222301375880962,0.0695421254028998,0.113993025160325,0.00741556332757257,0.586747910228241,0.222301375880962,0.0695421254028999,0.113992912293894,0.00741576524513445,0.58674736337746,0.222302099884252,0.069541859199259,5,4.859736,1
287.105300007513,0.0441815130712981,0.196165491913961,0.457273682989476,0.289862923733916,0.0125163882913488,0.0441815297859065,0.196165233970284,0.457273853220901,0.289862990359484,0.012516392663424,0.003503035044138,0.823925110547868,0.0429800816338904,0.127715739273809,0.00187603350029379,22,16.1361947,1
333.926859442731,0.281604404134221,0.0136144944472307,0.0971164365184054,0.500274942144087,0.107389722756056,0.281604404134222,0.0136144944472303,0.0971164365184056,0.500274942144086,0.107389722756056,0.28160287422557,0.0136153010987267,0.0971159746006688,0.500277062237428,0.107388787837607,6,5.3875752,1
291.12507453515,0.14974816114033,0.0691327852933403,0.184365275421417,0.14332329080225,0.453430487342662,0.149748161140331,0.0691327852933391,0.184365275421417,0.14332329080225,0.453430487342663,0.149737652487996,0.0691576343629829,0.184357644387391,0.143332790586485,0.453414278175146,16,11.8882684,1
340.376891073636,0.342018155159669,0.0325765426100076,0.00924611749582497,0.482859322268806,0.133299862465692,0.342018155159727,0.032576542609968,0.00924611749582597,0.48285932226876,0.133299862465719,0.342010731965298,0.0325816260497596,0.00924598904685504,0.482865220408641,0.133296432529447,7,6.1661108,1
347.150626968504,0.221180298176112,0.0536841016193468,0.100300565644667,0.435596716819104,0.189238317740771,0.221180298176542,0.0536841016187892,0.100300565644782,0.435596716818713,0.189238317741174,0.221174147712362,0.0536920733006767,0.100298918564179,0.435602304413298,0.189232556009484,8,6.6444373,1
320.027680236671,0.121323854607502,0.206133581558971,0.299593029102145,0.115065876203347,0.257883658528035,0.121323854741308,0.206133580999254,0.299593029333018,0.115065876181523,0.257883658744897,0.121292627048782,0.206264208026267,0.299539148218307,0.115070969352683,0.257833047353961,36,26.0383892,1
282.599947493484,0.524431061981658,0.0952171648581398,0.0467254729865003,0.278980110639898,0.0546461895338041,0.524431342466729,0.0952167483147262,0.0467254975910014,0.278980195290265,0.054646216337278,0.0367047377953686,0.819530892924536,0.0039415101663316,0.131784354433175,0.00803850468058914,24,16.4760428,1
324.923176771342,0.0495216405699593,0.419522303774395,0.131752715245616,0.108623790272084,0.290579550137946,0.0539840591944697,0.374211546911492,0.142842455168925,0.113886370537046,0.315075568188067,0.0149265342736845,0.770796037132119,0.0457789947753577,0.0678253939362768,0.100673039882563,47,34.4612412,0
295.650540547239,0.329911804958941,0.38788368348218,0.0846637636090589,0.0689324769133763,0.128608271036443,0.483275209464567,0.119260225525543,0.123421377644115,0.0892027124810658,0.18484047488471,0.0167918663818979,0.936328476598716,0.00553287990724168,0.0275470177397419,0.013799759372403,8,6.7256809,0
320.684974269791,0.0791789413523564,0.342868024397067,0.226678586266086,0.104663630268073,0.246610817716417,0.0818444786463912,0.323048667007417,0.233945975200534,0.106734627695624,0.254426251450033,0.0153532220996604,0.817438289593327,0.0526625157094045,0.0550740407021266,0.0594719318954816,32,24.4175899,0
353.189139112651,0.381609098643003,0.00835237482014723,0.000232318552125949,0.135627312626425,0.474178895358299,0.381609098643003,0.0083523748201472,0.000232318552125949,0.135627312626424,0.474178895358299,0.381609080034407,0.00835243682509397,0.000232318588241351,0.135627513318907,0.474178651233351,6,5.0784868,1
283.865035463317,0.187288085289964,0.171603857168531,0.303350646421281,0.138634000339988,0.199123410780236,0.197782198773013,0.128358732336183,0.32021349526873,0.143923191737919,0.209722381884154,0.00590639556008099,0.919058497080763,0.0118908654164058,0.0472148943229727,0.0159293476197778,10,8.0272881,0
289.556283782468,0.685704211712016,0.0577754902342691,0.0119904502660116,0.223595081717721,0.0209347660699823,0.685704211714547,0.0577754902326634,0.0119904502660359,0.223595081716737,0.0209347660700178,0.685687055620257,0.0577863766171721,0.0119902856078795,0.223601756311664,0.0209345258430276,21,15.7749024,1
305.014194910933,0.118491648375333,0.596754689726411,0.00196183644555482,0.130071632932003,0.152720192520698,0.259731931159835,0.227822697047758,0.00416914927847813,0.197129744438332,0.311146478075597,0.0287382219455907,0.83119850284865,0.000559163737376506,0.0874584693292093,0.0520456421391732,20,15.6452575,0
344.436013290378,0.0417046921393279,0.477502645694519,0.26510225946276,0.192321786586112,0.023368616117281,0.0417047148351187,0.477502447510095,0.26510237968246,0.192321829589946,0.0233686283823792,0.0416701047886917,0.477804669722805,0.264919050118651,0.19225625070318,0.0233499246666721,39,27.4617073,1
316.078175547884,0.13293353599192,0.0732905251850194,0.417867337757838,0.202918861334285,0.172989739730937,0.132933535991956,0.0732905251849251,0.417867337757903,0.202918861334245,0.17298973973097,0.132929617939278,0.0733008568403009,0.417860224338727,0.202923193355685,0.172986107526009,12,9.5124581,1
337.121837513169,0.000763987786574359,0.476262300284461,0.167520270417298,0.0511476905696083,0.304305750942059,0.000774478702661229,0.469815364307956,0.169598170283922,0.0515089983040566,0.308302988401405,0.000362572017415457,0.722942546537313,0.0880132220061549,0.0373229091181436,0.151358750320973,100,69.3546491,0
283.279240914493,0.214155397296646,0.00242798920936838,0.188603017620422,0.178117979308396,0.416695616565168,0.214155397296645,0.0024279892093683,0.188603017620423,0.178117979308395,0.416695616565169,0.214155463232263,0.00242802092252822,0.188602943798242,0.178118420450879,0.416695151596088,6,6.3038343,1
332.456770624547,0.0258660069911033,0.256903240981768,0.317707693391471,0.359305778900473,0.040217279735185,0.0258660069913838,0.256903240977626,0.317707693394195,0.359305778901218,0.0402172797355764,0.025861103186757,0.256975645345107,0.317660059341259,0.359292756342596,0.0402104357842816,21,15.3670229,1
314.764469605306,0.12541532712576,0.0341444785404489,0.142781086619312,0.127845495366139,0.569813612348341,0.125415327125955,0.0341444785399869,0.142781086619385,0.127845495365785,0.569813612348888,0.125414594454248,0.0341462104260034,0.14278081308391,0.127846823013222,0.569811559022617,9,7.4350763,1
318.838379605944,0.375127727025788,0.194477296828409,0.254133553308098,0.0243389550588674,0.151922467778837,0.375127923178394,0.19447688648514,0.254133682471321,0.0243389637249147,0.15192254414023,0.0306786084799454,0.91505083550985,0.0273195475129049,0.00912114867434015,0.0178298598229598,14,10.6327081,1
317.973967477862,0.0440973196801453,0.19989681757399,0.167220997230995,0.557219422823956,0.0315654426909142,0.0440973197265669,0.199896817253041,0.167220997375274,0.557219422926134,0.0315654427189844,0.0440872846814784,0.199966197286556,0.167189808365806,0.557197334930851,0.0315593747353077,16,12.2515868,1
351.495540516449,0.137064180449694,0.443550672925334,0.357041487096115,0.033999547570657,0.0283441119581989,0.137064214779149,0.443550558170703,0.357041557494116,0.0339995505873717,0.0283441189686599,0.136934248942148,0.443985000894652,0.356775041894525,0.0339881297870073,0.028317578481667,52,35.9305136,1
300.158489059949,0.0862746516102553,0.24888261442955,0.0834677986840025,0.171322493392878,0.410052441883314,0.0879504821820754,0.236200477683069,0.0850505998411101,0.173331835511233,0.417466604782512,0.00901552019897394,0.833554409984648,0.0104975088162758,0.0786878145759319,0.0682447464241705,22,17.2892908,0
288.00454860258,0.359656303190549,0.125491553376074,0.065165713317463,0.218867394629384,0.230819035486529,0.359656399926521,0.125491346085625,0.0651657305769817,0.218867430189812,0.230819093221061,0.0232349370239833,0.846391286202675,0.00514180744925873,0.0951979124954995,0.0300340568285835,19,13.4490103,1
297.524788745101,0.0427911901295963,0.219595502970679,0.234253518324264,0.386891560292933,0.116468228282527,0.042791190158316,0.219595502727122,0.234253518457681,0.38689156031462,0.11646822834226,0.042776271224058,0.219722022382194,0.234184212810004,0.38688029464328,0.116437198940464,32,23.1190208,1
308.666885324012,0.218792510101182,0.288708805076353,0.014777983715799,0.0877033193954868,0.390017381711179,0.248907616218379,0.198384831093493,0.0167585692232807,0.0952521403153566,0.440696843149491,0.0199389640221171,0.885128503965886,0.00169994739931238,0.0378575774349514,0.0553750071777326,16,12.4977806,0
300.553643301903,0.151270150474256,0.0143355625777071,0.32427904065677,0.493907684098833,0.0162075621924338,0.151270150474262,0.0143355625777016,0.324279040656783,0.493907684098819,0.0162075621924346,0.151269464237578,0.014336183468762,0.324277541454965,0.493909340718315,0.016207470120381,7,6.2982556,1
354.008149262489,0.344486423815869,0.0707970682930583,0.481206999521995,0.038904110319536,0.0646053980495422,0.344486423819188,0.070797068288847,0.481206999522752,0.0389041103191535,0.0646053980500599,0.344476657395121,0.0708094604149435,0.48120477168654,0.0389052357304739,0.0646038747729211,9,7.4697561,1
287.95446422452,0.245641330027774,0.517514260194366,0.0931387372631681,0.143610963013953,9.47095007395315e-05,0.478012020702806,0.123826942384668,0.17962972070707,0.218355336481364,0.000175979724092418,0.0178634855783849,0.903420281204397,0.00835726281847992,0.0703439248015631,1.5045597174649e-05,10,8.2151268,0
329.533200585033,0.0553822045544776,0.329762347961518,0.149354203191853,0.0986463436758997,0.366854900616252,0.0553822045870153,0.329762347666743,0.149354203260158,0.0986463436836112,0.366854900802472,0.0553444337645026,0.330104531524268,0.149274912038191,0.0986373918146035,0.366638730858435,89,60.4185431,1
331.988703153156,0.0698941017775507,0.297959475804369,0.45333410538344,0.107239364320764,0.071572952713876,0.0698941017779309,0.297959475801722,0.453334105385308,0.107239364320827,0.0715729527142125,0.0698646871393852,0.29816428171792,0.453189609192714,0.107234512016342,0.0715469099336385,39,27.7750271,1
289.797051127612,0.20140743766558,0.332455346687995,0.350655530808973,0.084069418480229,0.0314122663572227,0.268293292560007,0.122204466727659,0.465864214469304,0.102363355340821,0.0412746709022098,0.00759259236734116,0.941698389744721,0.0168158387562165,0.031059158715623,0.002834020416098,9,7.1775951,0
349.483492514177,0.0442684586510904,0.176611296383917,0.377257505651832,0.048939441479723,0.352923297833438,0.0442684586511053,0.176611296383735,0.377257505651899,0.0489394414797181,0.352923297833543,0.0442653702774456,0.176649150829447,0.377243536384266,0.0489404769497706,0.352901465559071,17,12.6886582,1
303.118359880931,0.22839522565107,0.0589579942650738,0.0365483676381898,0.112665019193466,0.5634333932522,0.228395225651103,0.0589579942650198,0.0365483676381921,0.112665019193446,0.56343339325224,0.228388652931611,0.0589688659256005,0.036547904540277,0.112669124516495,0.563425452086016,13,10.2569299,1
276.871057945127,0.177987885617742,0.716150307909668,0.01798112954982,0.00362611835841093,0.0842545585643586,0.605266136170794,0.0604538920639243,0.0606665961815872,0.00769410574177875,0.265919269841915,0.0072896298539859,0.978101938610604,0.00092822622260043,0.00200095173710256,0.0116792535757067,8,6.66863,0
297.059819639083,0.103582473915745,0.478163063001881,0.0444564903337692,0.00469520182847534,0.369102770920129,0.174048621560345,0.142515585463223,0.0741135556207455,0.00649332712773313,0.602828910227954,0.00646219820462769,0.940770664664834,0.00358151059199649,0.00221692778250602,0.0469686987560356,11,8.6867484,0
357.097148706766,0.168640626319215,0.225617708390617,0.0755292994213797,0.497931570019168,0.0322807958496201,0.16864062638241,0.225617708248004,0.0755292994418381,0.497931570065908,0.0322807958618388,0.168614263999753,0.225677200079185,0.0755207650797121,0.497912072081226,0.0322756987601239,14,10.7716111,1
299.434729816329,0.0702138508435459,0.0516880359596509,0.0369797910536558,0.563010283440426,0.278108038702722,0.0702138508435539,0.0516880359596288,0.0369797910536594,0.563010283440409,0.278108038702749,0.0702082757271408,0.0517034390847178,0.0369773281520324,0.563022069842376,0.278088887193733,9,7.5554753,1
338.733765522011,0.00819600029724275,0.0583196695483183,0.0368436282131008,0.14447685309293,0.752163848848409,0.0081960002973679,0.0583196695419961,0.0368436282132482,0.144476853089762,0.752163848857626,0.00819576185949351,0.0583317153450597,0.0368433473015074,0.14448288790875,0.75214628758519,9,7.4279108,1
284.107873470534,0.317875129758724,0.228497832430816,0.223611735096164,0.176058667681906,0.0539566350323907,0.366773402648604,0.119471998642486,0.257701513347388,0.194257241848909,0.0617958435126135,0.011482455801814,0.911645002475368,0.0100079062551614,0.0620278549006827,0.00483678056697429,9,7.624466,0
299.039194442866,0.0947924863391503,0.468524683784193,0.0399062317363349,0.253608100382934,0.143168497757388,0.132433671128554,0.321311385812073,0.0549422389978874,0.299285535169145,0.192027168892341,0.0311202513531509,0.717544467672172,0.0144719582679218,0.176342085045287,0.0605212376614686,40,30.1331415,0
338.342271638945,0.131273083297916,0.48523043489389,0.147225319698954,0.0387656084089973,0.197505553700243,0.154847395950721,0.399806025273284,0.17119843009388,0.0425107598457947,0.23163738883632,0.0497224550707763,0.780739125776719,0.0642951302992558,0.0258100046985216,0.0794332841547277,52,38.2267288,0
