Temp,xFeed_1,xFeed_2,xPhaseI_1,xPhaseI_2,xPhaseII_1,xPhaseII_2,nIter,calculationTime,isSinglePhase
354.622586855689,0.112555555523724,0.887444444476276,0.112668771954253,0.887331228045746,0.112555555466898,0.887444444533102,30,3.5064343,1
351.433322134349,0.361606507224312,0.638393492775688,0.657481943467163,0.342518056532837,0.189961793551832,0.810038206448168,42,4.8898504,0
288.219361186476,0.667375680797701,0.332624319202299,0.9432911499618,0.0567088500382004,0.0150263886975449,0.984973611302455,7,0.85948,0
311.094346298004,0.384857619386779,0.615142380613221,0.894308283962482,0.105691716037518,0.0358651161891236,0.964134883810876,10,1.2973015,0
288.648708519576,0.825532258724074,0.174467741275926,0.942613849493566,0.0573861505064339,0.0152789365495843,0.984721063450416,7,0.8259912,0
324.497886119888,0.286587888544323,0.713412111455677,0.847926150768645,0.152073849231355,0.0597173308914047,0.940282669108595,13,1.7498066,0
360.823811138452,0.131608581948601,0.868391418051399,0.131700320670926,0.868299679329074,0.131608581947877,0.868391418052123,30,3.1845238,1
295.877135682421,0.64017507498494,0.35982492501506,0.930003381752618,0.0699966182473817,0.0201741279130531,0.979825872086947,8,0.9007789,0
364.779382320334,0.223735354989267,0.776264645010733,0.224070390559369,0.775929609440631,0.223735354861032,0.776264645138968,56,5.596839,1
304.642289991411,0.838187248293947,0.161812751706053,0.911203073576985,0.0887969264230153,0.0281233103289856,0.971876689671014,9,1.0840828,0
293.663166512582,0.708769829831425,0.291230170168575,0.934133339396073,0.0658666606039274,0.0185369621464997,0.9814630378535,7,0.8093334,0
339.707551674863,0.4142003129036,0.5857996870964,0.765727133187781,0.234272866812219,0.110125799890263,0.889874200109738,22,3.247782,0
362.764652877649,0.00671464196572103,0.993285358034279,0.0456550273748535,0.954344972625146,0.00671464056039498,0.993285359439605,5,0.6605092,1
331.323003983614,0.147318136273321,0.852681863726679,0.816158784374058,0.183841215625942,0.0780367108879989,0.921963289112001,16,2.4158487,0
281.856839892775,0.264497608961915,0.735502391038085,0.952523701065389,0.047476298934611,0.011707926899606,0.988292073100394,6,0.8003363,0
306.601911396489,0.848194831038271,0.151805168961729,0.906384364562188,0.0936156354378118,0.0302797081942441,0.969720291805756,9,1.0792349,0
291.721498236646,0.593215081305851,0.406784918694149,0.937545449416909,0.0624545505830904,0.0172050695142703,0.98279493048573,7,0.9106277,0
295.444536917885,0.319443115097432,0.680556884902568,0.930824572269556,0.0691754277304438,0.0198438074205684,0.980156192579432,8,0.9096998,0
279.45663697039,0.279659428155188,0.720340571844812,0.955629447677784,0.0443705523222163,0.0106409366279205,0.989359063372079,6,0.8174008,0
357.602750615701,0.43713481545232,0.56286518454768,0.555162561777743,0.444837438222257,0.276742091078314,0.723257908921686,95,9.0941333,0
346.784741587322,0.869226099529671,0.130773900470329,0.869226099535299,0.130773900464701,0.869200872317551,0.130799127682449,21,2.6341408,1
306.473667361667,0.890994277097445,0.109005722902555,0.906707687121932,0.0932923128780685,0.0301338301501753,0.969866169849825,9,1.1724403,0
349.967920173477,0.521533940529308,0.478466059470692,0.674925862817165,0.325074137182835,0.176177245818238,0.823822754181762,38,4.5171108,0
341.593128000705,0.616043015274179,0.383956984725821,0.752085512799176,0.247914487200824,0.119421547656352,0.880578452343649,23,2.8943308,0
330.250171387749,0.688307847346853,0.311692152653147,0.821596330084815,0.178403669915185,0.074781799990229,0.925218200009771,16,2.0409686,0
310.632719416294,0.0456954768666754,0.954304523133325,0.895614239507241,0.104385760492759,0.0352465132130397,0.96475348678696,10,1.3665248,0
305.375947992668,0.585837818631172,0.414162181368828,0.909427822833633,0.090572177166367,0.0289122876160851,0.971087712383915,9,1.1147284,0
283.412786248269,0.052712365167441,0.947287634832559,0.950407491496861,0.0495925085031393,0.0124507014821764,0.987549298517824,6,0.8820917,0
300.811750620467,0.425935263210852,0.574064736789148,0.919963245676603,0.0800367543233973,0.0243337913468082,0.975666208653192,8,1.1224451,0
323.506695087954,0.480481925429474,0.519518074570525,0.851991182562353,0.148008817437647,0.0574781642842294,0.942521835715771,13,1.8177986,0
316.817991594939,0.0308801497908517,0.969119850209148,0.777245051268194,0.222754948731806,0.0308801407423579,0.969119859257642,30,3.037266,1
333.351616781771,0.0604858568348924,0.939514143165108,0.0605347247045589,0.939465275295441,0.0604858568348855,0.939514143165115,50,4.8092102,1
321.904905167882,0.886539987972111,0.113460012027889,0.88654003378088,0.11345996621912,0.0699997017775442,0.930000298222456,13,1.7401051,1
348.200188689157,0.547097557912164,0.452902442087836,0.694081669520287,0.305918330479713,0.161449450524636,0.838550549475364,33,4.4366175,0
284.137031757277,0.371132992371604,0.628867007628396,0.949393798995286,0.0506062010047136,0.0128109175277771,0.987189082472223,6,0.855395,0
317.513605042651,0.35789969203293,0.64210030796707,0.874295199085493,0.125704800914507,0.0457140371247624,0.954285962875238,11,1.5738423,0
325.573687602842,0.178691234522399,0.821308765477601,0.843330597031419,0.156669402968581,0.0622596323408163,0.937740367659184,14,2.0071731,0
292.43034280071,0.154794841126748,0.845205158873252,0.936319191785256,0.0636808082147443,0.0176805176098691,0.982319482390131,7,0.950846,0
328.360615422923,0.340945372502692,0.659054627497308,0.830770245424227,0.169229754575773,0.0694109743672012,0.930589025632799,15,1.9819116,0
277.980202814794,0.33597469764403,0.66402530235597,0.957448312895624,0.0425516871043757,0.0100291858113484,0.989970814188652,6,0.9154692,0
325.111146924977,0.727842387478275,0.272157612521725,0.845307695249189,0.154692304750811,0.0611538497809151,0.938846150219085,14,2.2437829,0
352.821516354949,0.499212605167534,0.500787394832466,0.639219248041861,0.360780751958139,0.204713775281191,0.795286224718809,48,5.5618688,0
321.014125438151,0.450669401382349,0.549330598617651,0.861746292274231,0.138253707725769,0.0522345057678516,0.947765494232148,12,1.6564701,0
312.750914293481,0.123971284390277,0.876028715609723,0.889486403637884,0.110513596362116,0.0381769004617665,0.961823099538234,10,1.340238,0
290.749639302036,0.85622507826785,0.14377492173215,0.939191329569566,0.0608086704304341,0.0165726586812024,0.983427341318798,7,0.9323593,0
277.310513106924,0.653350685588,0.346649314412,0.958251160677274,0.0417488393227264,0.00976232121725068,0.990237678782749,6,0.8826484,0
341.68614575753,0.782078097355558,0.217921902644442,0.782078272589972,0.217921727410028,0.144107354672862,0.855892645327138,28,3.46948,1
347.332834983716,0.63666507870123,0.36333492129877,0.702756649422447,0.297243350577553,0.154891944414617,0.845108055585383,32,4.0771276,0
297.515267400131,0.973073411356662,0.026926588643338,0.973073411356662,0.0269265886433379,0.973069789339291,0.0269302106607086,22,2.657986,1
287.07331969443,0.967961843228345,0.0320381567716553,0.967961843294699,0.0320381567053005,0.0256534628954999,0.9743465371045,6,0.8100399,1
307.543427134164,0.250412864041101,0.749587135958899,0.903979678396174,0.0960203216038259,0.0313731240048375,0.968626875995163,9,1.0852056,0
349.278067597478,0.602881675435948,0.397118324564052,0.68262990681017,0.31737009318983,0.170203833810234,0.829796166189766,36,3.0872076,0
351.909299903276,0.698330934078756,0.301669065921244,0.698330935742218,0.301669064257782,0.698039262809049,0.301960737190951,142,11.3694197,1
338.738806291153,0.515572228268778,0.484427771731222,0.772378727594787,0.227621272405213,0.105695540736127,0.894304459263873,21,3.2655956,0
361.728984472907,0.803670064316376,0.196329935683624,0.8036700644913,0.1963299355087,0.803588841554318,0.196411158445682,23,2.8947819,1
358.733337102168,0.210700328284078,0.789299671715922,0.211101481061593,0.788898518938407,0.210700326209075,0.789299673790924,80,7.1189311,1
286.219387623693,0.104706690306021,0.895293309693979,0.946350877548886,0.0536491224511138,0.0139001038050032,0.986099896194997,7,0.9323213,0
333.96834717294,0.0137352557605197,0.98626474423948,0.0137367103083204,0.98626328969168,0.0137352557604732,0.986264744239527,9,1.7492204,1
318.385700525277,0.18319181077272,0.81680818922728,0.871257549583762,0.128742450416238,0.0472554260307716,0.952744573969228,12,1.0841159,0
283.016557653022,0.550768024768419,0.449231975231581,0.950954296024524,0.0490457039754762,0.0122575753688288,0.987742424631171,6,1.1490122,0
356.107280411425,0.538471658577475,0.461528341422525,0.586495990100642,0.413504009899358,0.249150681351706,0.750849318648294,72,7.0548479,0
320.896513818038,0.395942792062855,0.604057207937145,0.862187158855473,0.137812841144527,0.0520002426650379,0.947999757334962,12,1.4069933,0
345.63962381702,0.306875240011572,0.693124759988428,0.71869437914912,0.28130562085088,0.143102574674621,0.856897425325379,29,3.5040208,0
280.689382729111,0.0230610104163001,0.9769389895837,0.954057864223185,0.0459421357768148,0.0111773760553866,0.988822623944613,6,0.9110389,0
296.99082711784,0.751093121266015,0.248906878733985,0.92784702746056,0.0721529725394401,0.0210487498597722,0.978951250140228,8,1.02758,0
336.669387217929,0.625093290337134,0.374906709662866,0.78580035997156,0.21419964002844,0.0969401036327579,0.903059896367242,19,2.4626221,0
290.011538440267,0.441941764905831,0.558058235094169,0.940414523078484,0.0595854769215165,0.0161069436389461,0.983893056361054,7,0.9507659,0
332.058578181388,0.246735610906886,0.753264389093114,0.812275714740917,0.187724285259084,0.0803675796337357,0.919632420366264,17,2.1904722,0
309.278162531865,0.734501208548743,0.265498791451257,0.899354883865639,0.100645116134361,0.0334926998450372,0.966507300154963,10,1.3190363,0
343.685733964955,0.776112156651094,0.223887843348906,0.776112169721596,0.223887830278404,0.173231154037268,0.826768845962732,41,2.9237887,1
337.147939875996,0.811031709927356,0.188968290072644,0.811033365876764,0.188966634123236,0.118303781869595,0.881696218130405,22,2.2663643,1
309.110819892226,0.473238799189947,0.526761200810053,0.899807680507169,0.100192319492831,0.0332821995128299,0.96671780048717,10,1.3284069,0
298.840073968257,0.951716030516692,0.0482839694833079,0.951716031378243,0.0482839686217568,0.0374034546887534,0.962596545311247,8,0.7133694,1
300.100884493835,0.798899111522668,0.201100888477332,0.921489114370163,0.078510885629837,0.0236874414020221,0.976312558597978,8,1.0619554,0
358.209264310402,0.097207726654436,0.902792273345564,0.0972540770091317,0.902745922990868,0.0972077266544311,0.902792273345569,23,2.3850328,1
315.780092690924,0.232323638343025,0.767676361656975,0.880044140120872,0.119955859879128,0.0428076304953913,0.957192369504609,11,1.5522793,0
313.567324710496,0.767839434039336,0.232160565960664,0.887029951189567,0.112970048810433,0.0393714310127126,0.960628568987287,10,1.5307654,0
314.800195066153,0.409659378718282,0.590340621281718,0.883174650673295,0.116825349326705,0.0412500201819643,0.958749979818036,11,1.4664561,0
360.140853890204,0.465634481022577,0.534365518977423,0.480481540332219,0.519518459667781,0.374319331319915,0.625680668680085,363,26.229827,1
