Temp,xFeed_1,xFeed_2,xFeed_3,xPhaseI_1,xPhaseI_2,xPhaseI_3,xPhaseII_1,xPhaseII_2,xPhaseII_3,nIter,calculationTime,isSinglePhase
339.808352021051,0.425247750454141,0.256277963250786,0.318474286295073,0.425247750785735,0.256277962762572,0.318474286451693,0.42512828704408,0.256453852250659,0.318417860705261,52,9.4632195,1
317.584850740176,0.165173509217529,0.137638170661611,0.69718832012086,0.165173509217693,0.137638170661095,0.697188320121212,0.165152720129799,0.137703337158397,0.697143942711804,28,5.7401115,1
345.726588204824,0.208948582448878,0.361281757632681,0.429769659918441,0.208948588396337,0.361281742618426,0.429769668985237,0.208833679519245,0.361571828043493,0.429594492437262,53,9.6563975,1
293.402022753761,0.236231907060322,0.751450193723541,0.0123178992161365,0.886517482265155,0.0680761057884597,0.0454064119463857,0.017568747478249,0.981239601549994,0.00119165097175717,6,1.4818464,0
351.999644921598,0.0168901148454341,0.585027876297628,0.398082008856938,0.0169091206673709,0.584636542636748,0.398454336695881,0.0168749116442741,0.585340913238983,0.397784175116743,54,10.745183,1
284.279418787247,0.342106266076333,0.632990858773759,0.0249028751499081,0.882443184927484,0.0537381888615504,0.0638186262109653,0.0120845857115417,0.98678111964779,0.00113429464066856,6,1.5590731,0
294.959483762098,0.17665684430369,0.677125927496297,0.146217228200014,0.497434350336948,0.0964237068598685,0.406141942803184,0.0113972451980831,0.976294710771772,0.0123080440301445,9,2.1503872,0
298.818035336482,0.0608669772242374,0.37009398491705,0.569039037858712,0.082773099590671,0.146200823168993,0.771026077240336,0.00254809176695387,0.96614651471855,0.0313053935144958,12,2.6047745,0
357.902919162324,0.194134578814819,0.694886668751907,0.110978752433274,0.194709605232752,0.694031354832848,0.1112590399344,0.194134159242314,0.69488729283837,0.110978547919315,89,14.7047663,1
296.357942147097,0.852757053255991,0.0128289631643019,0.134413983579707,0.852757053255991,0.0128289631643019,0.134413983579707,0.852751378249448,0.0128321300319362,0.134416491718615,8,1.933624,1
277.43615269868,0.131223584786862,0.195348953907812,0.673427461305327,0.150438497287341,0.0778770019468465,0.771684500765813,0.0016922249156905,0.987249603148104,0.0110581719362054,8,1.9171859,0
322.426990759273,0.440735140929995,0.0505692619679402,0.508695597102064,0.440735140930037,0.0505692619678995,0.508695597102063,0.440729941010362,0.0505743232905035,0.508695735699134,11,2.5364084,1
358.527528529019,0.367251513288477,0.143298962409343,0.48944952430218,0.367251513291955,0.143298962404054,0.489449524303991,0.367237512185685,0.143320254030756,0.489442233783558,14,3.1663436,1
299.95043546804,0.0512648269940889,0.770456737676333,0.178278435329578,0.196863785968774,0.138216644278828,0.664919569752398,0.00615005606347934,0.966360384155941,0.02748955978058,11,2.4282448,0
280.670399135741,0.14738565544011,0.609902158225015,0.242712186334875,0.3511016548606,0.0736078573921278,0.575290487747272,0.00443686730657009,0.986223215996949,0.00933991669648096,7,1.7641458,0
