Temp,xFeed_1,xFeed_2,xFeed_3,xPhaseI_1,xPhaseI_2,xPhaseI_3,xPhaseII_1,xPhaseII_2,xPhaseII_3,nIter,calculationTime,isSinglePhase
359.585762841264,0.0413608551627656,0.0276284365578751,0.931010708279359,0.0413608551627669,0.0276284365578703,0.931010708279363,0.0413604740486588,0.0276298658716899,0.931009660079651,6,1.2648632,1
364.902935705862,0.327739554225639,0.360943584244484,0.311316861529877,0.327739556773997,0.360943580000056,0.311316863225947,0.327602516358708,0.361171828170047,0.311225655471246,32,5.017344,1
345.834265614193,0.692708778006943,0.101638726950269,0.205652495042788,0.692708778006944,0.101638726950268,0.205652495042788,0.692683103563781,0.101664676994953,0.205652219441266,14,2.3896729,1
328.138682780184,0.165244703619177,0.830934158934676,0.00382113744614754,0.812284962119278,0.17102846647499,0.0166865714057319,0.0680007044283683,0.930111710532958,0.00188758503867393,14,2.5298036,0
319.396226346128,0.575033390345084,0.2777753854538,0.147191224201116,0.672695657158315,0.155786904094832,0.171517438746853,0.0418105754852796,0.94381605329021,0.0143733712245104,13,2.2317553,0
321.442332223284,0.61312283166984,0.0692616721970765,0.317615496133084,0.613122831669841,0.0692616721970753,0.317615496133084,0.613106148693476,0.0692778841704282,0.317615967136096,15,2.5871558,1
284.147007068115,0.0849293875638353,0.595478934451474,0.319591677984691,0.191750728164967,0.0907589755309648,0.717490296304068,0.00290042467983587,0.983057432756385,0.0140421425637786,8,1.5033107,0
306.377434669986,0.282769577287507,0.188689094631194,0.528541328081298,0.295731169698725,0.151856484783745,0.55241234551753,0.0120771739758969,0.957908443884628,0.0300143821394753,12,2.0292001,0
338.331954440439,0.12767473977255,0.505035246401705,0.367290013825745,0.144651757852764,0.443932396807106,0.411415845340129,0.0532019091018616,0.773074200584035,0.173723890314104,69,10.9656644,0
275.41695736836,0.518862404560354,0.425469550495001,0.0556680449446445,0.864511638224646,0.0428944193235156,0.092593942451838,0.00821679930384817,0.99066770627304,0.0011154944231114,5,1.0943686,0
