Temp,xFeed_1,xFeed_2,xFeed_3,xFeed_4,xPhaseI_1,xPhaseI_2,xPhaseI_3,xPhaseI_4,xPhaseII_1,xPhaseII_2,xPhaseII_3,xPhaseII_4,nIter,calculationTime,isSinglePhase
281.169165987196,0.483144890425094,0.0028593547383296,0.373260426896686,0.14073532793989,0.483144890425094,0.00285935473832919,0.373260426896688,0.140735327939889,0.483144882921955,0.00285941771249116,0.373260152532749,0.140735546832805,6,3.2040886,1
349.381370549827,0.0801698607619919,0.0578946980565446,0.75011630353963,0.111819137641833,0.0801698607621062,0.0578946980561383,0.750116303540038,0.111819137641717,0.0801684406996529,0.0578997430461608,0.75011124385646,0.111820572397726,8,3.8282976,1
332.982883891395,0.519297862831373,0.0493394711370444,0.0992981207950749,0.332064545236508,0.519297862834527,0.0493394711349958,0.0992981207953896,0.332064545235088,0.519287045398443,0.0493464971345547,0.0992970415317515,0.332069415935251,9,4.261259,1
307.095726924782,0.142434637088129,0.790749756168731,0.0629911231461659,0.0038244835969744,0.610420521769016,0.122332358422565,0.258415665251072,0.00883145455734698,0.0234715301217756,0.960663022763235,0.0133137472523838,0.00255169986260517,8,3.7431371,0
322.936089171944,0.257782858601481,0.143163797519017,0.0261704377822562,0.572882906097245,0.257782858601549,0.143163797518931,0.0261704377822616,0.572882906097258,0.257753781320255,0.143200567259996,0.0261681576352386,0.57287749378451,14,6.0134903,1
290.255605797725,0.0360023549507002,0.148655978183056,0.575458501838269,0.239883165027975,0.0360023549508169,0.148655978181731,0.575458501839702,0.239883165027749,0.0359977087598796,0.148708723585866,0.575401406171514,0.23989216148274,79,30.8885006,1
283.825891966171,0.502479098254746,0.406649895283303,0.0288283939409001,0.0620426125210509,0.801095231192076,0.0666532506130087,0.0458237818595074,0.0864277363354082,0.0141403470051349,0.96265983102979,0.00103516511720101,0.022164656847874,8,3.8411118,0
285.701687728239,0.154351426120998,0.291670955231026,0.307526812009732,0.246450806638244,0.184903472663252,0.170860080172534,0.367556519389281,0.276679927774933,0.00983264223908967,0.863136461445664,0.0235713560215081,0.103459540293738,15,6.6845928,0
317.508811778058,0.0126159108141868,0.516466695295655,0.0744118045948858,0.396505589295272,0.012626657347603,0.516261319619111,0.0744680452838552,0.396643977749431,0.0126158981209739,0.516466937874082,0.0744117381664846,0.39650542583846,29,12.1987815,1
313.165137270254,0.750027991509169,0.141812771292282,0.030552595728481,0.0776066414700677,0.750859182655103,0.140885945529101,0.0305857820907575,0.077669089725039,0.043473359085034,0.929661679006903,0.00234250456659205,0.0245224573414706,9,4.2746695,0
344.017853535119,0.310158989856046,0.0322867409019286,0.00291017577342031,0.654644093468605,0.310158989856049,0.0322867409019264,0.00291017577342034,0.654644093468604,0.310156713028596,0.0322880790988127,0.00291016172111104,0.65464504615148,7,3.359823,1
332.292136117503,0.0143528146316369,0.357320906872515,0.1919591845378,0.436367093958049,0.014352814718959,0.357320904896552,0.191959185514532,0.436367094869957,0.0143480266346946,0.357429251748743,0.191905628892958,0.436317092723604,23,9.7282205,1
361.94274444418,0.252457261609786,0.219267748186031,0.344645457745929,0.183629532458255,0.252457261609819,0.219267748185967,0.344645457745957,0.183629532458257,0.252427688896435,0.219325147818726,0.344619758033248,0.18362740525159,16,7.0304565,1
318.905222641848,0.482158981596247,0.0522695278076435,0.356682234985516,0.108889255610594,0.482158981596247,0.0522695278076433,0.356682234985516,0.108889255610594,0.482152222359098,0.0522753874565478,0.356680876592572,0.108891513591782,11,4.7954993,1
330.313981375333,0.138057483191517,0.0638552908369901,0.28430397892579,0.513783247045703,0.138057483191517,0.06385529083699,0.28430397892579,0.513783247045703,0.138054116516166,0.0638611006553479,0.28429905726755,0.513785725560936,9,3.8664222,1
286.996646533517,0.415382910301384,0.262249528105289,0.0195160700785425,0.302851491514785,0.485403804402088,0.15693770459866,0.0227536606339642,0.334904830365288,0.0305295901397369,0.841071113424003,0.001721417631145,0.126677878805115,15,6.7906249,0
319.465105592244,0.0460662183763231,0.657677996596805,0.040663568441347,0.255592216585525,0.0461486136951081,0.657319748015118,0.0407290656330685,0.255802572656706,0.0460662183054886,0.657677996904787,0.0406635683850397,0.255592216404684,39,15.0334192,1
