Temp,xFeed_1,xFeed_2,xFeed_3,xPhaseI_1,xPhaseI_2,xPhaseI_3,xPhaseII_1,xPhaseII_2,xPhaseII_3,nIter,calculationTime,isSinglePhase
290,0.418333333333333,0.01,0.571666666666667,0.418333333333333,0.01,0.571666666666667,0.418332968766043,0.0100001444551051,0.571666886778852,8,1.715354,1
297.5,0.418333333333333,0.01,0.571666666666667,0.418333333333677,0.0099999999998665,0.571666666666457,0.418331932238573,0.0100005448709424,0.571667522890485,7,1.8086202,1
305,0.418333333333333,0.01,0.571666666666667,0.418333333333383,0.00999999999998087,0.571666666666636,0.418332890727592,0.0100001697454842,0.571666939526924,7,1.668412,1
312.5,0.418333333333333,0.01,0.571666666666667,0.418333333333508,0.00999999999993405,0.571666666666558,0.418330023981741,0.0100012479168212,0.571668728101438,6,1.5721097,1
320,0.418333333333333,0.01,0.571666666666667,0.418333333333371,0.00999999999998582,0.571666666666643,0.418331814008516,0.0100005659640818,0.571667620027402,6,1.4229775,1
327.5,0.418333333333333,0.01,0.571666666666667,0.418333333333343,0.00999999999999666,0.571666666666661,0.418332570207462,0.0100002805465817,0.571667149245957,6,1.5168503,1
335,0.418333333333333,0.01,0.571666666666667,0.418333333333336,0.00999999999999917,0.571666666666665,0.418332923200021,0.0100001486446542,0.571666928155325,6,1.4254866,1
342.5,0.418333333333333,0.01,0.571666666666667,0.418333333333334,0.00999999999999979,0.571666666666666,0.418333101934626,0.0100000832198842,0.571666814845489,6,1.4247137,1
350,0.418333333333333,0.01,0.571666666666667,0.418333333333337,0.00999999999999866,0.571666666666664,0.418329972866706,0.0100011698643111,0.571668857268983,5,1.1964973,1
357.5,0.418333333333333,0.01,0.571666666666667,0.418333333333334,0.00999999999999964,0.571666666666666,0.418331190912634,0.0100007364790089,0.571668072608358,5,1.3329815,1
365,0.418333333333333,0.01,0.571666666666667,0.418333333333334,0.00999999999999991,0.571666666666666,0.41833192968208,0.0100004765541502,0.57166759376377,5,1.2823527,1
275,0.5,0.01,0.49,0.5,0.00999999999999996,0.49,0.499998272204731,0.0100006673555757,0.490001060439693,10,2.408413,1
282.5,0.5,0.01,0.49,0.5,0.01,0.49,0.499999625157822,0.0100001434743221,0.490000231367855,9,1.9676884,1
290,0.5,0.01,0.49,0.5,0.01,0.49,0.499999414651055,0.0100002203423806,0.490000365006565,8,1.8644314,1
297.5,0.5,0.01,0.49,0.500000000000507,0.00999999999981147,0.489999999999681,0.499997964121387,0.0100007563119581,0.490001279566655,7,1.7136768,1
305,0.5,0.01,0.49,0.500000000000072,0.00999999999997372,0.489999999999955,0.49999937936158,0.0100002276103695,0.490000393028051,7,1.7662652,1
312.5,0.5,0.01,0.49,0.50000000000024,0.00999999999991331,0.489999999999846,0.499995600211901,0.0100015869622381,0.49000281282586,6,1.4252069,1
320,0.5,0.01,0.49,0.500000000000052,0.00999999999998138,0.489999999999966,0.499998006597312,0.0100007108557377,0.490001282546951,6,1.4947771,1
327.5,0.5,0.01,0.49,0.500000000000013,0.00999999999999559,0.489999999999992,0.499999007511385,0.0100003495888967,0.490000642899719,6,1.4181304,1
335,0.5,0.01,0.49,0.500000000000003,0.00999999999999889,0.489999999999998,0.499999469899577,0.0100001842333675,0.490000345867055,6,1.5052079,1
342.5,0.5,0.01,0.49,0.500000000000001,0.00999999999999971,0.489999999999999,0.499999702173918,0.0100001027500822,0.490000195075999,6,1.4414917,1
350,0.5,0.01,0.49,0.5,0.00999999999999992,0.49,0.499999824144643,0.0100000596387833,0.490000116216574,6,1.4504469,1
357.5,0.5,0.01,0.49,0.500000000000002,0.0099999999999995,0.489999999999999,0.499997344982583,0.0100008767952413,0.490001778222175,5,1.2689426,1
365,0.5,0.01,0.49,0.5,0.00999999999999987,0.49,0.499998262803007,0.0100005669653107,0.490001170231682,5,1.4396337,1
275,0.581666666666667,0.01,0.408333333333333,0.581666666666667,0.00999999999999999,0.408333333333333,0.58166620801226,0.0100001757496872,0.408333616238053,11,2.4060694,1
282.5,0.581666666666667,0.01,0.408333333333333,0.581666666666667,0.01,0.408333333333333,0.581665955593712,0.0100002682358695,0.408333776170418,9,2.0974342,1
290,0.581666666666667,0.01,0.408333333333333,0.581666666666667,0.01,0.408333333333333,0.581665770156077,0.010000334058185,0.408333895785738,8,1.7861377,1
297.5,0.581666666666667,0.01,0.408333333333333,0.581666666667379,0.00999999999973811,0.408333333332883,0.581663858721581,0.0100010326638392,0.40833510861458,7,1.8232876,1
305,0.581666666666667,0.01,0.408333333333333,0.581666666666764,0.0099999999999648,0.408333333333272,0.581665847668245,0.0100002975768549,0.4083338547549,7,1.6470623,1
312.5,0.581666666666667,0.01,0.408333333333333,0.581666666666684,0.0099999999999939,0.408333333333323,0.581666366587727,0.0100001080294242,0.408333525382849,7,1.7947985,1
320,0.581666666666667,0.01,0.408333333333333,0.581666666666734,0.00999999999997623,0.40833333333329,0.581664209751121,0.0100008685835028,0.408334921665376,6,1.4716512,1
327.5,0.581666666666667,0.01,0.408333333333333,0.581666666666683,0.00999999999999436,0.408333333333323,0.581665458214818,0.0100004221655583,0.408334119619624,6,1.5869465,1
335,0.581666666666667,0.01,0.408333333333333,0.581666666666671,0.00999999999999857,0.408333333333331,0.581666027167958,0.0100002205482978,0.408333752283745,6,1.5077625,1
342.5,0.581666666666667,0.01,0.408333333333333,0.581666666666668,0.00999999999999962,0.408333333333333,0.581666310012298,0.0100001221769022,0.4083335678108,6,1.5389977,1
350,0.581666666666667,0.01,0.408333333333333,0.581666666666667,0.0099999999999999,0.408333333333333,0.581666457342527,0.0100000705287892,0.408333472128684,6,1.5086433,1
357.5,0.581666666666667,0.01,0.408333333333333,0.581666666666669,0.00999999999999934,0.408333333333332,0.581663589871384,0.0100010100022842,0.408335400126332,5,1.4400215,1
365,0.581666666666667,0.01,0.408333333333333,0.581666666666667,0.00999999999999982,0.408333333333333,0.581664660050363,0.0100006509336832,0.408334689015954,5,1.4128826,1
275,0.663333333333333,0.01,0.326666666666667,0.663333333333333,0.00999999999999994,0.326666666666666,0.663330885798031,0.010000958447432,0.326668155754537,11,2.4466202,1
282.5,0.663333333333333,0.01,0.326666666666667,0.663333333333333,0.01,0.326666666666667,0.663331974084304,0.0100005260046528,0.326667499911043,9,2.0895636,1
290,0.663333333333333,0.01,0.326666666666667,0.663333333333333,0.01,0.326666666666667,0.663332009649932,0.0100005060985664,0.326667484251501,8,1.9223224,1
297.5,0.663333333333333,0.01,0.326666666666667,0.663333333334284,0.00999999999964107,0.326666666666075,0.663329646879779,0.0100013913574039,0.326668961762818,7,1.8266268,1
305,0.663333333333333,0.01,0.326666666666667,0.663333333333457,0.00999999999995398,0.326666666666589,0.663332314954231,0.0100003799126568,0.326667305133112,7,1.8302509,1
312.5,0.663333333333333,0.01,0.326666666666667,0.663333333333354,0.00999999999999223,0.326666666666653,0.663332973093897,0.0100001332979793,0.326666893608123,7,1.7863165,1
320,0.663333333333333,0.01,0.326666666666667,0.663333333333415,0.00999999999997047,0.326666666666615,0.663330489032769,0.010001032931986,0.326668478035245,6,1.4739529,1
327.5,0.663333333333333,0.01,0.326666666666667,0.663333333333353,0.00999999999999302,0.326666666666654,0.663331956634571,0.0100004940676744,0.326667549297754,6,1.5722405,1
335,0.663333333333333,0.01,0.326666666666667,0.663333333333338,0.00999999999999822,0.326666666666663,0.663332613945141,0.0100002549356208,0.326667131119238,6,1.5893614,1
342.5,0.663333333333333,0.01,0.326666666666667,0.663333333333335,0.00999999999999952,0.326666666666666,0.663332936404442,0.0100001398405778,0.32666692375498,6,1.5672237,1
350,0.663333333333333,0.01,0.326666666666667,0.663333333333334,0.00999999999999987,0.326666666666666,0.663333102469147,0.010000080023969,0.326666817506884,6,1.5117173,1
357.5,0.663333333333333,0.01,0.326666666666667,0.663333333333336,0.00999999999999915,0.326666666666665,0.663330003797391,0.0100011252763777,0.326668870926231,5,1.386265,1
365,0.663333333333333,0.01,0.326666666666667,0.663333333333334,0.00999999999999976,0.326666666666666,0.663331174045886,0.0100007207985139,0.3266681051556,5,1.4133482,1
275,0.745,0.01,0.245,0.745,0.00999999999999996,0.245,0.74499828891041,0.0100007174645706,0.245000993625019,12,2.8803356,1
282.5,0.745,0.01,0.245,0.745,0.00999999999999999,0.245,0.744997313386211,0.0100011133994025,0.245001573214387,9,2.1628914,1
290,0.745,0.01,0.245,0.745,0.01,0.245,0.744998116262182,0.0100007715423975,0.24500111219542,8,1.9379532,1
297.5,0.745,0.01,0.245,0.745000000001202,0.00999999999951373,0.244999999999284,0.744995417674273,0.0100018532477546,0.245002729077972,7,1.8863882,1
305,0.745,0.01,0.245,0.745000000000147,0.0099999999999413,0.244999999999912,0.744998816425219,0.0100004731826751,0.245000710392106,7,1.7695118,1
312.5,0.745,0.01,0.245,0.745000000000024,0.00999999999999042,0.244999999999985,0.744999599370966,0.0100001590819248,0.245000241547109,7,1.8384435,1
320,0.745,0.01,0.245,0.745000000000091,0.00999999999996441,0.244999999999944,0.744996937361358,0.0100011927953199,0.245001869843322,6,1.5808284,1
327.5,0.745,0.01,0.245,0.745000000000022,0.00999999999999165,0.244999999999987,0.744998548356813,0.0100005585713376,0.245000893071849,6,1.5741397,1
335,0.745,0.01,0.245,0.745000000000006,0.00999999999999787,0.244999999999996,0.744999254111043,0.0100002834184579,0.245000462470499,6,1.5616124,1
342.5,0.745,0.01,0.245,0.745000000000001,0.00999999999999943,0.244999999999999,0.744999594478835,0.0100001533696028,0.245000252151562,6,1.5400811,1
350,0.745,0.01,0.245,0.745,0.00999999999999984,0.245,0.744999767125069,0.0100000866558056,0.245000146219125,6,1.525958,1
357.5,0.745,0.01,0.245,0.745000000000003,0.00999999999999895,0.244999999999998,0.744996675752969,0.0100012076064851,0.245002116640546,5,1.4303251,1
365,0.745,0.01,0.245,0.745000000000001,0.0099999999999997,0.244999999999999,0.744997863018504,0.0100007662579743,0.245001370723521,5,1.4345627,1
275,0.826666666666667,0.01,0.163333333333333,0.826666666666667,0.00999999999999988,0.163333333333333,0.826662156661973,0.0100021517530876,0.163335691584939,13,2.9687735,1
282.5,0.826666666666667,0.01,0.163333333333333,0.826666666666667,0.00999999999999998,0.163333333333333,0.826661036855088,0.0100026561850737,0.163336306959838,9,2.2056753,1
290,0.826666666666667,0.01,0.163333333333333,0.826666666666667,0.01,0.163333333333333,0.826664111622423,0.0100011920141699,0.163334696363407,8,1.9085686,1
297.5,0.826666666666667,0.01,0.163333333333333,0.82666666666808,0.00999999999934854,0.163333333332572,0.826661371820095,0.0100024412268301,0.163336186953075,7,1.871219,1
305,0.826666666666667,0.01,0.163333333333333,0.826666666666826,0.00999999999992729,0.163333333333246,0.826665410661888,0.0100005724835747,0.163334016854537,7,1.8115922,1
312.5,0.826666666666667,0.01,0.163333333333333,0.826666666666692,0.0099999999999887,0.163333333333319,0.826666263052349,0.0100001817816169,0.163333555166034,7,1.8138357,1
320,0.826666666666667,0.01,0.163333333333333,0.82666666666676,0.00999999999995861,0.163333333333282,0.826663676825146,0.0100013293841484,0.163334993790706,6,1.5983167,1
327.5,0.826666666666667,0.01,0.163333333333333,0.826666666666689,0.00999999999999044,0.163333333333321,0.826665288669625,0.0100006052870783,0.163334106043296,6,1.5858466,1
335,0.826666666666667,0.01,0.163333333333333,0.826666666666672,0.00999999999999758,0.16333333333333,0.826665974612439,0.0100003002178171,0.163333725169744,6,1.5798425,1
342.5,0.826666666666667,0.01,0.163333333333333,0.826666666666668,0.00999999999999935,0.163333333333332,0.826666296098188,0.0100001587066198,0.163333545195192,6,1.5869838,1
350,0.826666666666667,0.01,0.163333333333333,0.826666666666667,0.00999999999999982,0.163333333333333,0.826666458723216,0.0100000884816036,0.163333452795181,6,1.5224884,1
357.5,0.826666666666667,0.01,0.163333333333333,0.82666666666667,0.00999999999999878,0.163333333333332,0.826663695527331,0.0100012362793804,0.163335068193289,5,1.4438653,1
365,0.826666666666667,0.01,0.163333333333333,0.826666666666668,0.00999999999999964,0.163333333333333,0.826664782564438,0.010000773517891,0.163334443917671,5,1.4352517,1
275,0.908333333333333,0.01,0.0816666666666667,0.908333333333334,0.0099999999999999,0.0816666666666666,0.908330385168096,0.0100017816251202,0.0816678332067834,16,3.3479568,1
282.5,0.908333333333333,0.01,0.0816666666666667,0.908333333333333,0.01,0.0816666666666667,0.908332477942942,0.0100005121270447,0.0816670099300131,10,2.3111261,1
290,0.908333333333333,0.01,0.0816666666666667,0.908333333333333,0.01,0.0816666666666667,0.908330158400395,0.0100018827089218,0.0816679588906831,8,1.9876703,1
297.5,0.908333333333333,0.01,0.0816666666666667,0.90833333333342,0.0099999999999488,0.0816666666666307,0.908333012042332,0.0100001886616715,0.0816667992959963,8,2.0482439,1
305,0.908333333333333,0.01,0.0816666666666667,0.908333333333482,0.00999999999991341,0.0816666666666043,0.908332187633676,0.0100006659847201,0.0816671463816036,7,1.8474884,1
312.5,0.908333333333333,0.01,0.0816666666666667,0.908333333333355,0.00999999999998736,0.0816666666666574,0.908332991025312,0.0100001969354739,0.0816668120392137,7,1.8013103,1
320,0.908333333333333,0.01,0.0816666666666667,0.908333333333414,0.00999999999995417,0.081666666666632,0.908330853400162,0.0100014115521881,0.0816677350476496,6,1.591058,1
327.5,0.908333333333333,0.01,0.0816666666666667,0.908333333333352,0.00999999999998968,0.0816666666666587,0.908332234905832,0.0100006184620354,0.0816671466321325,6,1.6183597,1
335,0.908333333333333,0.01,0.0816666666666667,0.908333333333338,0.00999999999999744,0.0816666666666646,0.908332799685832,0.0100002971445442,0.0816669031696235,6,1.5811539,1
342.5,0.908333333333333,0.01,0.0816666666666667,0.908333333333335,0.00999999999999932,0.0816666666666661,0.908333055957961,0.0100001526974403,0.0816667913445983,6,1.587196,1
350,0.908333333333333,0.01,0.0816666666666667,0.908333333333334,0.00999999999999981,0.0816666666666665,0.908333181809407,0.0100000830489426,0.0816667351416506,6,1.5680898,1
357.5,0.908333333333333,0.01,0.0816666666666667,0.908333333333336,0.00999999999999867,0.0816666666666655,0.908331132185001,0.0100011829592885,0.0816676848557109,5,1.372772,1
365,0.908333333333333,0.01,0.0816666666666667,0.908333333333334,0.00999999999999961,0.0816666666666663,0.908331968765347,0.0100007244012973,0.0816673068333554,5,1.4764101,1
275,0.99,0.01,0,0.99,0.00999999999999978,0,0.98999612412187,0.0100038758781298,0,32,5.8935017,1
282.5,0.99,0.01,0,0.99,0.00999999999999998,0,0.989997979897052,0.0100020201029476,0,10,2.3920441,1
290,0.99,0.01,0,0.99,0.01,0,0.989996921371281,0.0100030786287187,0,8,2.033199,1
297.5,0.99,0.01,0,0.990000000001116,0.00999999999888451,0,0.989995957647242,0.0100040423527577,0,7,1.9499531,1
305,0.99,0.01,0,0.990000000000097,0.00999999999990313,0,0.989999272107617,0.010000727892383,0,7,1.9420433,1
312.5,0.99,0.01,0,0.990000000000013,0.00999999999998707,0,0.989999804913225,0.0100001950867752,0,7,1.8380269,1
320,0.99,0.01,0,0.990000000000047,0.00999999999995301,0,0.989998611857146,0.0100013881428537,0,6,1.6238496,1
327.5,0.99,0.01,0,0.99000000000001,0.00999999999998989,0,0.989999425469569,0.0100005745304313,0,6,1.6282291,1
335,0.99,0.01,0,0.990000000000002,0.00999999999999757,0,0.989999737161919,0.0100002628380808,0,6,1.5903632,1
342.5,0.99,0.01,0,0.990000000000001,0.00999999999999938,0,0.989999870899255,0.0100001291007452,0,6,1.5257182,1
350,0.99,0.01,0,0.990000000000005,0.00999999999999556,0,0.989998232354115,0.0100017676458854,0,5,1.4501201,1
357.5,0.99,0.01,0,0.990000000000001,0.00999999999999871,0,0.989998990941925,0.0100010090580753,0,5,1.3961717,1
365,0.99,0.01,0,0.99,0.00999999999999962,0,0.989999404807,0.010000595193,0,5,1.3707909,1
275,0.01,0.0916666666666667,0.898333333333333,0.0101258109430974,0.0802703459852503,0.909603843071652,0.000103839978567358,0.988089587775848,0.0118065722455843,8,1.9631503,0
282.5,0.01,0.0916666666666667,0.898333333333333,0.0100000001420585,0.0916666538211651,0.898333346036776,0.000153266309571772,0.982048207979034,0.0177985257113945,6,1.5279275,1
290,0.01,0.0916666666666667,0.898333333333333,0.0100000000387481,0.0916666631774828,0.898333336783769,0.00026309560141405,0.968455151293733,0.0312817531048527,8,1.7949821,1
297.5,0.01,0.0916666666666667,0.898333333333333,0.0100000000569737,0.091666661590456,0.89833333835257,0.000531456898114569,0.935290275262289,0.0641782678395965,16,3.1901817,1
305,0.01,0.0916666666666667,0.898333333333333,0.0100000000000035,0.0916666666665268,0.89833333333347,0.00999957534917495,0.0916838880665096,0.898316536584315,23,5.1434305,1
312.5,0.01,0.0916666666666667,0.898333333333333,0.0100000000000004,0.091666666666649,0.89833333333335,0.00999924381446076,0.0916967098176626,0.898304046367877,16,3.589713,1
320,0.01,0.0916666666666667,0.898333333333333,0.0100000000000147,0.091666666666096,0.898333333333889,0.00999963032402189,0.091681043507167,0.898319326168811,14,3.2064947,1
