Temp,xFeed_1,xFeed_2,xPhaseI_1,xPhaseI_2,xPhaseII_1,xPhaseII_2,nIter,calculationTime,isSinglePhase
278.897724306318,0.926650842075077,0.0733491579249227,0.956326010739989,0.0436739892600109,0.0104054994726705,0.989594500527329,6,0.6826793,0
352.364577967347,0.207981265004037,0.792018734995963,0.645414661142695,0.354585338857305,0.199650827494068,0.800349172505932,46,4.1493208,0
332.692910658311,0.483284796320054,0.516715203679946,0.80888681572909,0.19111318427091,0.082437330991666,0.917562669008334,17,1.6452277,0
342.68979580845,0.994507853662165,0.00549214633783501,0.994507853662166,0.00549214633783375,0.994507612522433,0.00549238747756675,5,0.6441574,1
324.99973405836,0.259810707297702,0.740189292702298,0.845779757445172,0.154220242554828,0.0608906748502104,0.93910932514979,14,1.496443,0
317.129524543873,0.183801660795308,0.816198339204692,0.875592746900399,0.124407253099601,0.0450528682238888,0.954947131776111,11,1.2082143,0
302.372893271978,0.913057113538611,0.0869428864613887,0.916514077528536,0.083485922471464,0.0258141802655894,0.974185819734411,8,0.8872755,0
331.085279539945,0.0169926555012859,0.983007344498714,0.0169970590856958,0.983002940914304,0.0169926555012859,0.983007344498714,10,1.4452123,1
284.678688712458,0.335751282697089,0.664248717302911,0.948623493265211,0.0513765067347892,0.013086533929873,0.986913466070127,6,0.7016982,0
290.502164584644,0.551422170383361,0.448577829616639,0.939603990913073,0.0603960090869269,0.0164151263630403,0.98358487363696,7,0.7854638,0
278.269261400223,0.0992027097977425,0.900797290202258,0.957097547480173,0.0429024525198271,0.0101463918958513,0.989853608104149,6,0.70843,0
359.952480971467,0.600432567614425,0.399567432385575,0.600432606910964,0.399567393089036,0.599821007011623,0.400178992988377,110,8.7103852,1
363.937349105492,0.780403393503464,0.219596606496536,0.780403393674338,0.219596606325662,0.780299752837061,0.219700247162939,25,2.7677652,1
288.296611595505,0.412205071552517,0.587794928447483,0.943169827094482,0.056830172905518,0.0150715403887331,0.984928459611267,7,0.7656704,0
314.219979929353,0.663543126904489,0.336456873095511,0.884989099229596,0.115010900770404,0.0403553577089817,0.959644642291018,11,1.1590775,0
326.862220623569,0.75860893039601,0.24139106960399,0.837677234838894,0.162322765161106,0.065457428049047,0.934542571950953,14,1.4492462,0
299.182180941519,0.148286737761259,0.851713262238741,0.923420266856327,0.0765797331436733,0.0228766087085761,0.977123391291424,8,0.8690969,0
350.041202164618,0.567942330488899,0.432057669511101,0.67410118117827,0.32589881882173,0.176825959378817,0.823174040621183,38,3.5098466,0
321.79762879669,0.0661399203774769,0.933860079622523,0.858730946165728,0.141269053834272,0.0538268887316292,0.946173111268371,13,1.3994658,0
309.979056498518,0.476667362207045,0.523332637792955,0.897436227265964,0.102563772734036,0.0343889436226442,0.965611056377356,10,1.0155436,0
294.617080850073,0.819555745162286,0.180444254837714,0.932394551836141,0.0676054481638585,0.0192263353175186,0.980773664682482,7,0.7494265,0
343.864752110587,0.865326663685908,0.134673336314092,0.865326663686213,0.134673336313787,0.865282451748894,0.134717548251106,23,2.3099473,1
357.647887668803,0.3704208198045,0.6295791801955,0.55400572441939,0.44599427558061,0.277699764306223,0.722300235693777,97,7.9580521,0
336.543000866721,0.29901039344232,0.70098960655768,0.786581178933657,0.213418821066343,0.0964353713444085,0.903564628655592,19,1.9191511,0
306.928493289085,0.687819164901651,0.312180835098349,0.905556946211787,0.0944430537882125,0.0306546195372492,0.969345380462751,9,0.9735827,0
