Temp,xFeed_1,xFeed_2,xFeed_3,xFeed_4,xPhaseI_1,xPhaseI_2,xPhaseI_3,xPhaseI_4,xPhaseII_1,xPhaseII_2,xPhaseII_3,xPhaseII_4,nIter,calculationTime,isSinglePhase
359.688977263095,0.289619524817527,0.45812461572297,0.123215150651336,0.129040708808168,0.289619533841349,0.458124601906797,0.123215153681467,0.129040710570386,0.289402685641646,0.458456613342515,0.123142337683918,0.128998363331921,43,13.7456824,1
360.320345904284,0.0133776712520073,0.163665215996031,0.813389735653417,0.00956737709854538,0.0133776712520074,0.163665215996027,0.81338973565342,0.00956737709854537,0.0133772380754149,0.163679514901781,0.81337582117349,0.00956742584931408,13,4.573628,1
321.227737096119,0.128981191990556,0.168450024798563,0.60649970784149,0.0960690753693901,0.12898119199069,0.16845002479806,0.606499707841892,0.0960690753693591,0.12896559082574,0.168509041690459,0.60645265747891,0.0960727100048914,24,8.1018333,1
294.232284689904,0.138377244580321,0.281476640255681,0.516727907165408,0.0634182079985897,0.166972781805471,0.138455775288488,0.622302834354673,0.0722686085513683,0.00523935884765546,0.947367105172081,0.0251818843826436,0.02221165159762,10,3.9015795,0
362.676340724086,0.255792149654556,0.0959134375111893,0.357993157738297,0.290301255095957,0.2557921496654,0.0959134374955148,0.35799315774595,0.290301255093135,0.255778954580652,0.0959325107805686,0.357983845316122,0.290304689322657,9,3.6369132,1
331.470828852978,0.112703567257691,0.390844356059818,0.132723755184883,0.363728321497608,0.112703569139321,0.390844350101676,0.132723757056523,0.363728323702481,0.1126243464081,0.391095207301936,0.132644954914194,0.363635491375771,32,10.4894155,1
316.310607967767,0.368455216699519,0.191461757965498,0.143199090811016,0.296883934523968,0.368455216700879,0.191461757963777,0.143199090811415,0.296883934523929,0.368379810268704,0.191557132588844,0.143176948664945,0.296886108477506,30,10.1023886,1
343.380307051464,0.36118782061791,0.316453324025149,0.287760429447152,0.0345984259097892,0.361187821898858,0.316453322002852,0.287760430173981,0.0345984259243088,0.361004954692506,0.316742023738845,0.287656668439967,0.0345963531286823,55,16.8155258,1
299.105500731864,0.104375019782377,0.0324869010525598,0.659235633845972,0.203902445319091,0.104375019782377,0.0324869010525597,0.659235633845972,0.203902445319091,0.104373213147459,0.0324911330809642,0.659228758532944,0.203906895238633,9,3.4043366,1
351.728306769039,0.208286606858258,0.54429135898898,0.0845662196809992,0.162855814471763,0.208469165900241,0.543976632176786,0.0846281795716104,0.162926022351362,0.208043714766196,0.544710098334954,0.0844837829674243,0.162762403931426,49,17.0463337,1
