Temp,xFeed_1,xFeed_2,xFeed_3,xFeed_4,xPhaseI_1,xPhaseI_2,xPhaseI_3,xPhaseI_4,xPhaseII_1,xPhaseII_2,xPhaseII_3,xPhaseII_4,nIter,calculationTime,isSinglePhase
288.247073738702,0.203426666017373,0.576891988370615,0.118050244325935,0.101631101286078,0.455457285273674,0.114568724515582,0.261595730903399,0.168378259307345,0.014185215759663,0.924035225164517,0.0102666895418917,0.0515128695339286,10,4.5520336,0
325.729678510831,0.245315838325932,0.16680064199981,0.240483987133479,0.347399532540779,0.24531583836965,0.166800641926181,0.240483987164973,0.347399532539195,0.245283617081175,0.166854908317835,0.240460774899898,0.347400699701091,18,7.73048,1
282.240603343331,0.377535948467935,0.520593088015271,0.065306253997722,0.0365647095190716,0.748989337641573,0.0632965099498195,0.129007782435215,0.0587063699733923,0.011462044206594,0.971266977706225,0.00252726771789228,0.0147437103692883,8,3.8557895,0
284.098995892992,0.207906711788923,0.0247977083103987,0.0213585772704203,0.745937002630258,0.207906711796759,0.0247977083059276,0.0213585772711369,0.745937002626177,0.207893112607127,0.0248054685209466,0.0213573334196097,0.745944085452317,7,3.5414722,1
336.022870183186,0.280238176544584,0.292275991920183,0.0293438992277908,0.398141932307442,0.280238179879457,0.292275986980135,0.0293438995069739,0.398141933633433,0.280137069486407,0.292425764827885,0.0293354349237611,0.398101730761948,26,10.3745726,1
330.448880825719,0.0220695606453068,0.568151943680232,0.0654682658453213,0.34431022982914,0.0220898258244607,0.567936667037967,0.0655206757915507,0.344452831346022,0.0220695589580603,0.568151961603822,0.0654682614817528,0.344310217956365,26,10.7518791,1
299.005619070588,0.474441324673801,0.107619938048078,0.173058933995546,0.244879803282575,0.474441324704309,0.10761993801851,0.17305893400299,0.244879803274191,0.474404937611264,0.107655204415395,0.173050054913657,0.244889803059684,29,12.0653802,1
330.001185020065,0.227562198193412,0.000527108810261643,0.75405449640302,0.0178561965933068,0.227562198193412,0.000527108810261643,0.75405449640302,0.0178561965933068,0.227562135282916,0.000527109135788152,0.754054545245832,0.0178562103354634,4,2.7076496,1
285.515903221183,0.453978963237049,0.172307069817508,0.168757888538897,0.204956078406546,0.48802789288517,0.115055773057157,0.181301602798741,0.215614731258931,0.0161522315468578,0.908487278847744,0.007461381588451,0.0678991080169475,10,4.5800051,0
312.748086389718,0.0738492813923093,0.59978778785291,0.126613509150451,0.19974942160433,0.126820594159078,0.409621399621225,0.208520541677743,0.255037464541953,0.0486983475802486,0.690079343675824,0.087723811194379,0.173498497549548,70,28.8893062,0
