Temp,xFeed_1,xFeed_2,xFeed_3,xFeed_4,xPhaseI_1,xPhaseI_2,xPhaseI_3,xPhaseI_4,xPhaseII_1,xPhaseII_2,xPhaseII_3,xPhaseII_4,nIter,calculationTime,isSinglePhase
323.486041548753,0.03798926649207,0.142967651042032,0.0913752351627112,0.727667847303187,0.0379892664920799,0.142967651041972,0.0913752351627301,0.727667847303218,0.03798535209402,0.142991188445574,0.091367794566208,0.727655664894199,11,3.9922763,1
306.289087586719,0.145696044473241,0.0716148163102452,0.1140808691147,0.668608270101814,0.145696044473241,0.0716148163102447,0.114080869114701,0.668608270101813,0.145688546835382,0.0716255293762251,0.114076143407459,0.668609780380933,10,3.3638217,1
301.843179074214,0.0581789906160576,0.462563741722627,0.0114750672590275,0.467782200402288,0.0582423398082055,0.46229737448689,0.0114863562174287,0.467973929487476,0.0581725622859243,0.462590771215347,0.0114739217171665,0.467762744781562,32,11.0540547,1
276.186577704758,0.350280016321589,0.093277146271996,0.418101262047901,0.138341575358514,0.353211625084399,0.0860181755080257,0.421585786864041,0.139184412543535,0.0059859258999628,0.945785423734958,0.00887158674344834,0.0393570636216306,8,3.0643499,0
337.205796562056,0.013970169987615,0.412042161348289,0.0750078386944476,0.498979829969648,0.0139701955752081,0.412041652319215,0.0750079535922024,0.498980198513374,0.0139643821183675,0.412157302843027,0.0749818490213144,0.498896466017291,19,6.6611911,1
291.597946740234,0.624373884162433,0.00145169797404423,0.0603010354595161,0.313873382404006,0.624373884162436,0.00145169797404426,0.0603010354595161,0.313873382404004,0.624371585897367,0.0014516613227291,0.0603011036915476,0.313875649088356,5,2.0016913,1
308.021856016756,0.312917190931678,0.248503656064013,0.436479026551579,0.00210012645273006,0.353535385064849,0.152001589708737,0.492172785255762,0.00229023997065221,0.0153477860524736,0.955479016928266,0.0284658446076932,0.000707352411567373,10,3.522365,0
329.658543415544,0.132614072910756,0.617543264348977,0.14498316646943,0.104859496270837,0.220971537707401,0.413644428325324,0.230136528774915,0.13524750519236,0.0810291009652665,0.73658375244136,0.0952688178775794,0.0871183287157939,64,19.9636062,0
356.963185283248,0.551216724065655,0.333286526709984,0.0358073706054708,0.0796893786188906,0.551216724933086,0.333286525776815,0.0358073706447362,0.079689378645363,0.550982481050231,0.333538521724131,0.0357967672849698,0.0796822299406682,45,13.9298873,1
284.189027606269,0.328569297459008,0.11820780897382,0.191780476224689,0.361442417342483,0.328569297464599,0.118207808967263,0.191780476227279,0.361442417340859,0.328502835200124,0.118285755451154,0.191749693810653,0.361461715538069,32,10.2311779,1
